alert_id,fecha_alerta,id_cliente,provincia,bloque_analitico,categoria_h,familia,familia_comercial,tipo_alerta,motivo,segment_or_pattern,loyalty_tier,trend,prioridad,score,expected_impact_eur,urgency_factor,conversion_probability,canal_recomendado,contact_window_days,trace_features,holiday_period,campaign_active,campaign_name
ALT-20251229-000488,2025-12-29,4660,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 1053d without buying. Historic volume: ~€19,195/yr.",lost,,inactive,High,863.7773666666665,19195.05259259259,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 1053.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 337.5, ""lifetime_volume"": 35497.7, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-000489,2025-12-29,1460,Murcia,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Sustained drop: €1,832 → €356 (-81%).",churn_risk_dropping,moderate,declining,Medium,863.6736420000001,1476.3652000000002,0.9,0.65,televenta,7,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""moderate"", ""trend"": ""declining"", ""share_of_potential"": 0.16005649717514125, ""potencial_h"": 2223.12, ""volume_eur_current"": 355.8248, ""volume_eur_baseline"": 1832.19, ""recency_days"": 327.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000490,2025-12-29,1000041870,Las Palmas,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Occasional client with no recent purchase: €5,744 in baseline.",occasional_silent,,declining,Medium,861.5767499999998,5743.844999999999,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 202.0, ""frequency_recent"": 0, ""frequency_baseline"": 3, ""volume_recent"": 0.0, ""expected_vol_recent"": 1297.0084000000002, ""mean_interpurchase_days"": 132.9090909090909, ""lifetime_volume"": 19875.1324, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-000491,2025-12-29,1000079675,Valencia,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Sustained drop: €1,472 → €0 (-100%).",churn_risk_dropping,marginal,declining,Medium,860.9550300000001,1471.718,0.9,0.65,televenta,7,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 1.6669428763535916e-17, ""potencial_h"": 3410.04, ""volume_eur_current"": 5.684341886080802e-14, ""volume_eur_baseline"": 1471.718, ""recency_days"": 292.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000492,2025-12-29,13105,Barcelona,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Sustained drop: €2,798 → €1,329 (-53%).",churn_risk_dropping,loyal,declining,Medium,859.7794139999997,1469.7083999999995,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.5977118644067798, ""potencial_h"": 2223.12, ""volume_eur_current"": 1328.7852000000003, ""volume_eur_baseline"": 2798.4936, ""recency_days"": 111.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000493,2025-12-29,1000100601,Cantabria,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 271d without buying. Historic volume: ~€19,093/yr.",lost,,declining,High,859.1642053872437,19092.537897494305,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 271.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 3248.5126909090905, ""mean_interpurchase_days"": 146.33333333333334, ""lifetime_volume"": 22963.3538, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-000494,2025-12-29,2503,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Sustained drop: €2,795 → €1,329 (-52%).",churn_risk_dropping,loyal,declining,Medium,857.8323,1466.3799999999999,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.3896685082872928, ""potencial_h"": 3410.04, ""volume_eur_current"": 1328.7852, ""volume_eur_baseline"": 2795.1652, ""recency_days"": 110.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000495,2025-12-29,1000082087,Sevilla,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Sustained drop: €2,795 → €1,329 (-52%).",churn_risk_dropping,loyal,declining,Medium,857.8139310000001,1466.3486,0.9,0.65,televenta,7,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.3896685082872928, ""potencial_h"": 3410.04, ""volume_eur_current"": 1328.7852, ""volume_eur_baseline"": 2795.1338, ""recency_days"": 249.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000496,2025-12-29,22924,Sevilla,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Occasional client with no recent purchase: €5,717 in baseline.",occasional_silent,,declining,Medium,857.56854,5717.1236,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 110.0, ""frequency_recent"": 0, ""frequency_baseline"": 4, ""volume_recent"": 0.0, ""expected_vol_recent"": 1871.0586327272727, ""mean_interpurchase_days"": 99.94117647058823, ""lifetime_volume"": 18187.6336, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-000497,2025-12-29,7785,Castellón,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Sustained drop: €2,838 → €1,373 (-52%).",churn_risk_dropping,loyal,declining,Medium,857.042433,1465.0297999999998,0.9,0.65,televenta,14,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.40266114180478824, ""potencial_h"": 3410.04, ""volume_eur_current"": 1373.0906, ""volume_eur_baseline"": 2838.1204, ""recency_days"": 227.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000498,2025-12-29,7931,Álava,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Sustained drop: €2,230 → €766 (-66%).",churn_risk_dropping,near_loyal,declining,Medium,856.693422,1464.4332,0.9,0.65,televenta,7,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.2245303867403315, ""potencial_h"": 3410.04, ""volume_eur_current"": 765.6576, ""volume_eur_baseline"": 2230.0908, ""recency_days"": 166.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000499,2025-12-29,1000100015,Zaragoza,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),opportunity_spike,"Anomalous spike: €5,603 vs expected €1,355 — investigate opportunity.",occasional_spike,,improving,Medium,849.5772400000001,4247.8862,0.4,0.5,televenta,30,"{""pattern"": ""occasional_spike"", ""trend"": ""improving"", ""recency_days"": 32.0, ""frequency_recent"": 1, ""frequency_baseline"": 0, ""volume_recent"": 5603.1416, ""expected_vol_recent"": 1355.2554, ""mean_interpurchase_days"": 235.33333333333334, ""lifetime_volume"": 9508.108400000001, ""conversion_probability"": 0.5}",True,False,
ALT-20251229-000500,2025-12-29,37409,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Occasional client with no recent purchase: €5,660 in baseline.",occasional_silent,,declining,Medium,849.0528599999999,5660.3524,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 96.0, ""frequency_recent"": 0, ""frequency_baseline"": 3, ""volume_recent"": 0.0, ""expected_vol_recent"": 1377.2668, ""mean_interpurchase_days"": 138.75, ""lifetime_volume"": 7894.2112, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-000501,2025-12-29,28057,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Sustained drop: €2,637 → €1,191 (-55%).",churn_risk_dropping,loyal,declining,Medium,846.0210330000002,1446.1898000000003,0.9,0.65,televenta,7,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.5357909604519775, ""potencial_h"": 2223.12, ""volume_eur_current"": 1191.1276, ""volume_eur_baseline"": 2637.3174000000004, ""recency_days"": 230.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000502,2025-12-29,37627,Sta.Cruz Tenerife,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Sustained drop: €2,293 → €847 (-63%).",churn_risk_dropping,loyal,declining,Medium,845.8189740000001,1445.8444,0.9,0.65,televenta,7,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.3808474576271187, ""potencial_h"": 2223.12, ""volume_eur_current"": 846.6696000000001, ""volume_eur_baseline"": 2292.514, ""recency_days"": 152.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000503,2025-12-29,36494,Asturias,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 700d without buying. Historic volume: ~€18,785/yr.",lost,,inactive,High,845.3089123130194,18784.642495844877,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 700.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 135.375, ""lifetime_volume"": 55736.3502, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-000504,2025-12-29,32365,Alicante,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Occasional client with no recent purchase: €5,619 in baseline.",occasional_silent,,declining,Medium,842.88276,5619.2184,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 237.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 1839.016930909091, ""mean_interpurchase_days"": 169.44444444444446, ""lifetime_volume"": 17812.1838, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-000505,2025-12-29,1000082081,Sevilla,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Occasional client with no recent purchase: €5,619 in baseline.",occasional_silent,,declining,Medium,842.88276,5619.2184,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 180.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 2771.3012, ""mean_interpurchase_days"": 104.75, ""lifetime_volume"": 9277.3498, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-000506,2025-12-29,26467,Jaén,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Occasional client with no recent purchase: €5,619 in baseline.",occasional_silent,,declining,Medium,842.88276,5619.2184,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 94.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 2754.5336, ""mean_interpurchase_days"": 214.5, ""lifetime_volume"": 24449.0762, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-000507,2025-12-29,24665,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Occasional client with no recent purchase: €5,619 in baseline.",occasional_silent,,declining,Medium,842.88276,5619.2184,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 94.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 1839.016930909091, ""mean_interpurchase_days"": 170.2, ""lifetime_volume"": 29638.8682, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-000508,2025-12-29,1000080321,Lugo,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 1442d without buying. Historic volume: ~€18,720/yr.",lost,,inactive,High,842.3835,18719.633333333335,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 1442.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 71.25, ""lifetime_volume"": 14616.7, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-000509,2025-12-29,1000082025,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€1,339/yr historic, no activity for 207d.",systematic_silent,,declining,Medium,842.2833086042409,1338.6761999999999,0.9260273972602739,0.6794520547945205,televenta,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 207.0, ""frequency_recent"": 0, ""frequency_baseline"": 3, ""volume_recent"": 0.0, ""expected_vol_recent"": 438.1122109090909, ""mean_interpurchase_days"": 33.0, ""lifetime_volume"": 1338.6761999999999, ""conversion_probability"": 0.6794520547945205}",True,False,
ALT-20251229-000510,2025-12-29,1000056820,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),opportunity_spike,"Anomalous spike: €6,921 vs expected €2,718 — investigate opportunity.",systematic_spike,,improving,Medium,840.58428,4202.9214,0.4,0.5,televenta,30,"{""pattern"": ""systematic_spike"", ""trend"": ""improving"", ""recency_days"": 11.0, ""frequency_recent"": 5, ""frequency_baseline"": 6, ""volume_recent"": 6920.9368, ""expected_vol_recent"": 2718.0154, ""mean_interpurchase_days"": 43.925, ""lifetime_volume"": 42023.0596, ""conversion_probability"": 0.5}",True,False,
ALT-20251229-000511,2025-12-29,9581,La Rioja,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),opportunity_spike,"Anomalous spike: €7,623 vs expected €3,426 — investigate opportunity.",systematic_spike,,improving,Medium,839.3157199999998,4196.578599999999,0.4,0.5,televenta,30,"{""pattern"": ""systematic_spike"", ""trend"": ""improving"", ""recency_days"": 33.0, ""frequency_recent"": 2, ""frequency_baseline"": 2, ""volume_recent"": 7622.946599999999, ""expected_vol_recent"": 3426.3680000000004, ""mean_interpurchase_days"": 86.4, ""lifetime_volume"": 70867.7276, ""conversion_probability"": 0.5}",True,False,
ALT-20251229-000512,2025-12-29,1000101791,Guadalajara,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),opportunity_spike,"Anomalous spike: €8,223 vs expected €4,037 — investigate opportunity.",systematic_spike,,improving,Medium,837.2797439999999,4186.398719999999,0.4,0.5,televenta,30,"{""pattern"": ""systematic_spike"", ""trend"": ""improving"", ""recency_days"": 42.0, ""frequency_recent"": 2, ""frequency_baseline"": 3, ""volume_recent"": 8223.2832, ""expected_vol_recent"": 4036.88448, ""mean_interpurchase_days"": 59.25, ""lifetime_volume"": 20558.208, ""conversion_probability"": 0.5}",True,False,
ALT-20251229-000513,2025-12-29,32702,Asturias,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Occasional client with no recent purchase: €5,567 in baseline.",occasional_silent,,declining,Medium,835.10184,5567.345600000001,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 213.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 1822.0403781818184, ""mean_interpurchase_days"": 197.75, ""lifetime_volume"": 18825.0222, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-000514,2025-12-29,1000066463,Cantabria,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 1370d without buying. Historic volume: ~€18,512/yr.",lost,,inactive,High,833.0609716167664,18512.466035928144,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 1370.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 83.5, ""lifetime_volume"": 16940.1744, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-000515,2025-12-29,36095,Cádiz,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Occasional client with no recent purchase: €5,534 in baseline.",occasional_silent,,declining,Medium,830.11395,5534.093000000001,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 244.0, ""frequency_recent"": 0, ""frequency_baseline"": 3, ""volume_recent"": 0.0, ""expected_vol_recent"": 1288.6874, ""mean_interpurchase_days"": 241.0, ""lifetime_volume"": 9159.348600000001, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-000516,2025-12-29,36419,Barcelona,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Sustained drop: €2,746 → €1,329 (-52%).",churn_risk_dropping,loyal,declining,Medium,828.790911,1416.7366,0.9,0.65,televenta,7,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.5977118644067797, ""potencial_h"": 2223.12, ""volume_eur_current"": 1328.7852, ""volume_eur_baseline"": 2745.5218, ""recency_days"": 237.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000517,2025-12-29,12173,Córdoba,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Sustained drop: €2,122 → €709 (-67%).",churn_risk_dropping,near_loyal,declining,Medium,826.4947860000003,1412.8116000000005,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.2078268876611418, ""potencial_h"": 3410.04, ""volume_eur_current"": 708.698, ""volume_eur_baseline"": 2121.5096000000003, ""recency_days"": 146.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000518,2025-12-29,28468,Barcelona,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),opportunity_spike,"Anomalous spike: €4,767 vs expected €638 — investigate opportunity.",occasional_spike,,improving,Medium,825.6724770909092,4128.362385454546,0.4,0.5,televenta,30,"{""pattern"": ""occasional_spike"", ""trend"": ""improving"", ""recency_days"": 0.0, ""frequency_recent"": 2, ""frequency_baseline"": 1, ""volume_recent"": 4766.7712, ""expected_vol_recent"": 638.4088145454546, ""mean_interpurchase_days"": 189.44444444444446, ""lifetime_volume"": 24169.993000000002, ""conversion_probability"": 0.5}",True,False,
